normalized_name,permalink
coffeetable,https://www.crunchbase.com/organization/coffeetable-com
gr8erminds,https://www.crunchbase.com/organization/gr8erminds
hyaqu,https://www.crunchbase.com/organization/hyaqu
viewpoints,https://www.crunchbase.com/organization/viewpoints
logicmonitor,https://www.crunchbase.com/organization/logicmonitor
scanadu,https://www.crunchbase.com/organization/scanadu
etherios,https://www.crunchbase.com/organization/etherios-consulting
blossom,https://www.crunchbase.com/organization/blossom
unbooked,https://www.crunchbase.com/organization/unbooked-ltd
fritter,https://www.crunchbase.com/organization/fritter
3clickemr,https://www.crunchbase.com/organization/3clickemr-corporation
pownce,https://www.crunchbase.com/organization/pownce
ratepoint,https://www.crunchbase.com/organization/ratepoint
involver,https://www.crunchbase.com/organization/involver
intercom,https://www.crunchbase.com/organization/intercom
schoox,https://www.crunchbase.com/organization/schoox
metago,https://www.crunchbase.com/organization/metago
brands4friends,https://www.crunchbase.com/organization/brands4friends
mohchi,https://www.crunchbase.com/organization/mohchi
kinsights,https://www.crunchbase.com/organization/kinsights
mobibucks,https://www.crunchbase.com/organization/mobibucks
on24,https://www.crunchbase.com/organization/on24
koaladeal,https://www.crunchbase.com/organization/koaladeal
beautyticket,https://www.crunchbase.com/organization/beautyticket-com
allegro diagnostics,https://www.crunchbase.com/organization/allegro-diagnostics
iggli,https://www.crunchbase.com/organization/iggli
coursehorse,https://www.crunchbase.com/organization/coursehorse
alt12 apps,https://www.crunchbase.com/organization/alt12-apps
monteris medical,https://www.crunchbase.com/organization/monteris-medical
claytonstress,https://www.crunchbase.com/organization/claytonstress-com
epiep,https://www.crunchbase.com/organization/epiep
surgiquest,https://www.crunchbase.com/organization/surgiquest
routershare,https://www.crunchbase.com/organization/routershare
map2app,https://www.crunchbase.com/organization/map2app
owlparrot,https://www.crunchbase.com/organization/owlparrot
snooth media,https://www.crunchbase.com/organization/snooth
rewardix,https://www.crunchbase.com/organization/rewardix
seechange health,https://www.crunchbase.com/organization/seechange-health
skyrockit,https://www.crunchbase.com/organization/skyrockit
equitynet,https://www.crunchbase.com/organization/equitynet
netplenish,https://www.crunchbase.com/organization/netplenish
ritter pharmaceuticals,https://www.crunchbase.com/organization/ritter-pharmaceuticals
coupontrade,https://www.crunchbase.com/organization/coupontrade
skylight healthcare systems,https://www.crunchbase.com/organization/skylight-healthcare-systems
pocket,https://www.crunchbase.com/organization/pocket
trovebox,https://www.crunchbase.com/organization/trovebox
domo,https://www.crunchbase.com/organization/domo
5barz international,https://www.crunchbase.com/organization/5barz-international
marqeta,https://www.crunchbase.com/organization/marqeta
blue lava technologies,https://www.crunchbase.com/organization/blue-lava-technologies
mobotap,https://www.crunchbase.com/organization/mobotap
zendesk,https://www.crunchbase.com/organization/zendesk
pubnub,https://www.crunchbase.com/organization/pubnub
wellnessfx,https://www.crunchbase.com/organization/wellnessfx
months of me,https://www.crunchbase.com/organization/months-of-me
neosaej,https://www.crunchbase.com/organization/neosaej
vizify,https://www.crunchbase.com/organization/vizify
nanomr,https://www.crunchbase.com/organization/nanomr
salsa labs,https://www.crunchbase.com/organization/salsa-labs
momelan technologies,https://www.crunchbase.com/organization/momelan-technologies
byteshield,https://www.crunchbase.com/organization/byteshield
bookingmarkets dashbell,https://www.crunchbase.com/organization/bookingmarkets-dashbell
netotiate,https://www.crunchbase.com/organization/netotiate
torsion mobile,https://www.crunchbase.com/organization/torsion-mobile
dibsie,https://www.crunchbase.com/organization/dibsie
getwellnetwork,https://www.crunchbase.com/organization/getwellnetwork-inc
third age,https://www.crunchbase.com/organization/third-age
musestorm,https://www.crunchbase.com/organization/musestorm
linestream technologies,https://www.crunchbase.com/organization/linestream-technologies
youtern,https://www.crunchbase.com/organization/youtern
updown,https://www.crunchbase.com/organization/updown
onepager,https://www.crunchbase.com/organization/onepager
rentstuff,https://www.crunchbase.com/organization/rentstuff-com
are you a human,https://www.crunchbase.com/organization/are-you-a-human
bislr,https://www.crunchbase.com/organization/bislr
mydoorman,https://www.crunchbase.com/organization/mydoorman
apiary,https://www.crunchbase.com/organization/apiary
nationbuilder,https://www.crunchbase.com/organization/nationbuilder
athigo,https://www.crunchbase.com/organization/athigo
liquidtalk,https://www.crunchbase.com/organization/liquidtalk
gamma basics,https://www.crunchbase.com/organization/gamma-basics
member desk,https://www.crunchbase.com/organization/member-desk
sparkbrowser,https://www.crunchbase.com/organization/sparkbrowser
dexterra,https://www.crunchbase.com/organization/dexterra
habit labs,https://www.crunchbase.com/organization/habit-labs
hdmessaging,https://www.crunchbase.com/organization/hdmessaging
azumio,https://www.crunchbase.com/organization/azumio
galenea,https://www.crunchbase.com/organization/galenea
unique property,https://www.crunchbase.com/organization/unique-property
thinkspeed,https://www.crunchbase.com/organization/thinkspeed
impulsesave,https://www.crunchbase.com/organization/impulsesave
artistforce,https://www.crunchbase.com/organization/artistforce
roka bioscience,https://www.crunchbase.com/organization/roka-bioscience
bilneur,https://www.crunchbase.com/organization/bilneur
cooleaf,https://www.crunchbase.com/organization/cooleaf
molecular imaging,https://www.crunchbase.com/organization/molecular-imaging-research
myachy,https://www.crunchbase.com/organization/myachy
zoomingo,https://www.crunchbase.com/organization/zoomingo
unirow,https://www.crunchbase.com/organization/unirow
crashlytics,https://www.crunchbase.com/organization/crashlytics
argos therapeutics,https://www.crunchbase.com/organization/argos-therapeutics
just me,https://www.crunchbase.com/organization/justme
network optix,https://www.crunchbase.com/organization/network-optix
docrun,https://www.crunchbase.com/organization/docrun
shortlist,https://www.crunchbase.com/organization/shortlist
demibooks,https://www.crunchbase.com/organization/demibooks
doodledeals,https://www.crunchbase.com/organization/doodledeals-inc
generous deals,https://www.crunchbase.com/organization/generous-deals
beacon endoscopic,https://www.crunchbase.com/organization/beacon-endoscopic
babbaco,https://www.crunchbase.com/organization/babbaco
joyus,https://www.crunchbase.com/organization/joyus
my true fit,https://www.crunchbase.com/organization/my-true-fit
securus medical group,https://www.crunchbase.com/organization/securus-medical-group
crowdsling,https://www.crunchbase.com/organization/crowdsling
message systems,https://www.crunchbase.com/organization/message-systems
blogher,https://www.crunchbase.com/organization/blogher
shoprunner,https://www.crunchbase.com/organization/shoprunner
privia health,https://www.crunchbase.com/organization/privia-health
qwilt,https://www.crunchbase.com/organization/qwilt
8020 media,https://www.crunchbase.com/organization/8020publishing
updater,https://www.crunchbase.com/organization/updater
spinlister,https://www.crunchbase.com/organization/spinlister
kazaana,https://www.crunchbase.com/organization/kazaana-com
whitetruffle,https://www.crunchbase.com/organization/whitetruffle
acutus medical,https://www.crunchbase.com/organization/acutus-medical
bigtime software,https://www.crunchbase.com/organization/bigtime-software
media machines,https://www.crunchbase.com/organization/mediamachines
matchbook,https://www.crunchbase.com/organization/matchbook
snapjoy,https://www.crunchbase.com/organization/snapjoy
nanospectra biosciences,https://www.crunchbase.com/organization/nanospectra-biosciences
buildingiq,https://www.crunchbase.com/organization/buildingiq
second genome,https://www.crunchbase.com/organization/second-genome
ogplanet,https://www.crunchbase.com/organization/ogplanet
hotlink,https://www.crunchbase.com/organization/hotlink
arcsoft,https://www.crunchbase.com/organization/arcsoft
zipmark,https://www.crunchbase.com/organization/zipmark
soapbox mobile,https://www.crunchbase.com/organization/soapbox-mobile
aprexis health solutions,https://www.crunchbase.com/organization/aprexis-health-solutions
hoseanna,https://www.crunchbase.com/organization/hoseanna
loku,https://www.crunchbase.com/organization/loku
cherwell software,https://www.crunchbase.com/organization/cherwell-software
verious,https://www.crunchbase.com/organization/verious
high street,https://www.crunchbase.com/organization/high-street-partners
climateminder,https://www.crunchbase.com/organization/climateminder
lucky ant,https://www.crunchbase.com/organization/lucky-ant
filmbreak,https://www.crunchbase.com/organization/filmbreak
referralmd,https://www.crunchbase.com/organization/electronic-referral-manager-erm
popsugar,https://www.crunchbase.com/organization/sugar
vanu,https://www.crunchbase.com/organization/vanu
code71,https://www.crunchbase.com/organization/code71
opendrive,https://www.crunchbase.com/organization/opendrive-inc
heirloom computing,https://www.crunchbase.com/organization/heirloom-computing
hands on mobile,https://www.crunchbase.com/organization/hands-on-mobile
ec development,https://www.crunchbase.com/organization/ec
marketbrief,https://www.crunchbase.com/organization/marketbrief
qliktech,https://www.crunchbase.com/organization/qliktech
opendesks,https://www.crunchbase.com/organization/opendesks
savo,https://www.crunchbase.com/organization/savo
bright media,https://www.crunchbase.com/organization/bright-media-corporation
dinegasm,https://www.crunchbase.com/organization/dinegasm
pharmasecure,https://www.crunchbase.com/organization/pharmasecure
pong research,https://www.crunchbase.com/organization/pong-research-corporation
liveclips,https://www.crunchbase.com/organization/liveclips
north shore innoventures,https://www.crunchbase.com/organization/north-shore-innoventures
keystone dental,https://www.crunchbase.com/organization/keystone-dental
umami,https://www.crunchbase.com/organization/umami
taposã©,https://www.crunchbase.com/organization/tapos
nexercise,https://www.crunchbase.com/organization/nexercise
rootdown,https://www.crunchbase.com/organization/rootdown
code laboration,https://www.crunchbase.com/organization/code-laboration
codecademy,https://www.crunchbase.com/organization/codecademy
janus biotherapeutics,https://www.crunchbase.com/organization/janus-biotherapeutics
urbandig,https://www.crunchbase.com/organization/urbandig-inc
feefighters,https://www.crunchbase.com/organization/transparent-financial-services
resultly,https://www.crunchbase.com/organization/resultly
medify,https://www.crunchbase.com/organization/medify
thetis pharmaceuticals,https://www.crunchbase.com/organization/thetis-pharmaceuticals
stadionaut,https://www.crunchbase.com/organization/stadionaut
dittit,https://www.crunchbase.com/organization/dittit
